Type,Name,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,Description,PetID,PhotoAmt,AdoptionSpeed
1,Mica,108,178,169,2,2,0,0,1,3,3,1,2,1,1,0,41401,c21525daac5c29a57a60925ed2910c15,0,"She is an old dog that needs a good family to take care of her. She was an abandoned dog that I adopted and now that I am moving back to Sarawak, I can no longer take care of her...she is not that up and going like younger dogs but she will stick to you when she knows you sayang her...she can be jealous when other dogs are around but can be easily corrected to make peace with them... one of her eye is blind most probably was beaten with something before I got her because sometimes when I carry something in my hand and approach her she will whine...she also have bad breath because of bad teeth... But above all that she is a loyal and adorable girl...if can I would bring her back to Sarawak but because of her age it's not wise to do so...thus I am looking for a responsible and loving owner for her...",f85ae1408,2,1
1,Miki,48,173,0,2,1,7,0,2,1,1,1,1,1,1,300,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,Super friendly,283d778d2,3,1
1,Mimi,60,179,0,2,5,0,0,1,2,1,1,1,1,1,0,41336,c4423145c52074376d5172b5607b1713,0,"Mimi is a very obedient dog, hope can find a good owner for her, please contact ms ng.",097dd9931,1,1
1,Minnie,10,119,109,2,4,5,7,2,2,1,1,1,1,1,1,41401,b1186c8c2c0f1bee0aeb34fffa25eef3,0,Description: Name: Minnie Sex: Female Breed: Husky and Golden Retriever Mixed Age: 10 months old It's sad to tell that I can't afford to keep her anymore. I'm a student. I gonna go the other place to study and I can't bring her along. I hope that she can get a new owner who can offers her everything better than me.,7aef49fb2,4,1
1,Minnie,24,109,0,2,3,0,0,2,3,1,1,1,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,FOR serious adopters only! Requirements for Adoption: ========================= All adoptions are subject to an interview and house check. Cost of vaccinations and neutering to be borne by adopter. Vaccinations and neutering/spaying .,62d6817ab,0,1
1,MinPin,48,152,0,2,1,2,0,1,2,3,2,3,1,1,0,41326,a23a047157d709e38cf801a723a246ba,0,"Found her wandering near Segi College Kota Damansara. With a choke chain, without tag, both eye has cataract, friendly. Kindly contact me if you lost you want to adopt.",2bd8e5830,3,1
1,Molly,30,39,141,2,1,7,0,2,1,1,1,1,1,1,0,41326,0afc2a215661da368db831d7016098a5,0,"Dear all, My dog is currently under foster. Thank you all for paying attention to my dog's case. Anything I shall update you all again :) Below is a snippet of my previous post : -------------------------------------------------- Molly is a happy dog. She is active, loves kids, loves adults, basically just anyone she can play with. She is alert against strangers approaching the house, hence a good guard dog. She is friendly towards anyone near to her owner, hence a good friend. She is friendly towards every member of the house, hence a good house dog. She is toiler trained. She can do it on grass and newspapers. She is obedient, and manja. She never bites. She is happy when people are around. I have been having her since she was 2 months old, and I grew her up in the condominium. She doesnt bark all day, and doesnt simply bark. She only barks when people and cats are around. She is a perfect dog everywhere. She sits still in cars, and doesnt jump around. She is a good passenger too. I love her very very much. Its very very sad to leave her for adoption, but I have no choice. I have to move to a house where no dogs are allowed. All places I asked do not allow dogs. I have no idea how. I really wish someone with a good heart for dogs can take her in. She is up for adoption from today onwards. January is the dateline and I have not found any friends who wants to take in another dog, as they are either occupied with dogs at their home , or they are afraid of dogs. Please contact me if you are interested. ------------------------------------------------",deb0ad8cd,3,1
1,Molly,7,218,0,2,1,0,0,3,3,1,1,1,1,1,0,41401,2c9622b12aad7af0a9a48cae523a6bf3,0,"Rescued from the Car park area, Puchong",2bbca459e,1,1
1,Money,24,179,179,1,7,0,0,2,2,1,1,1,1,1,0,41332,4096bd7399c80fd9ea8fd464e3dbd796,0,I found this cute dog on the street.,93b91a46a,0,1
1,Monster,4,173,76,1,1,2,7,2,1,2,2,2,1,1,0,41326,fe0c69137699320417b017d7f80edd4e,0,"Very cute puppy, clean and smart, friendly. Mixed Dalmation with PitBull. 4 months.",66bf65c82,4,1
1,Mora,36,218,72,2,1,2,7,1,1,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,"Mora's mother is a terrier-corgi cross but her dad is unknown. She is very nervous and wary of strangers and will need space and time to get to know someone. A secured yard is the best place to let her roam and adjust herself until she gains confidence, which could take weeks. She is a very easy dog to care for, a daily meal and a cage for her to hide in when she is scared. Seldom bark and independent. Mora has mesmerizing black eyes, short legs and is small to medium size, around kgs. She has very unique black and brown markings over her body and face. If you love dogs and have the space and patience for her, please give her a chance. She is a lovely dog once you get to know her. Please call for details.",172c8129a,5,1
1,Nennen,48,205,0,2,2,5,0,1,3,1,1,1,1,1,0,41335,42a9eea263229b16ae39e04fb5ffea02,0,The owner can not continue to keep it up because you want to go abroad,fd7f76b49,1,1
1,Nicky,36,218,0,1,1,2,0,3,3,1,1,1,1,1,300,41326,88a21c30883ab70a93e09035e0a9a754,0,"Nicky together with his brother, Ricky (whom is also on my adoption list) was rescued in Semenyih. We retrieve them off the street to give them a second chance. Our biggest fear is the local council. Nicky has been checked and confirmed healthy by the vet. He is absolutely sweet and charming boy. We are opening request for any interested adopter for Nicky. We will consider only genuine dog lover for Nicky. We will be charging RM to cover the cost of his spaying, vaccination and deworming fee. Receipt and medical card will be provided. If you have the heart for Nicky, please see our requirement below 1) Adopter must be a Malaysian or a PR. 2) Adopter must be an animal lover and preferably have experience in handling dog. 3) No long hour of caging or tied on leash. 4) Provide necessary medical needs (vaccinations, deworming, flea/tick/heartworm prevention etc.) 5) Adopter must add us on Facebook so we can receive his progress update. 6) During the initial stage of adoption, allow visitation so we can ensure Ricky is adjusting well to his new environment. For this reason, adopter residing in Klang Valley is highly preferred. 7) Approval for this adoption is only for the successful adopter. Nicky cannot be transferred to third party without seeking our permission. If you're interested, please contact me by sms, e-mail or call. Provide us your details (particular, type of house and experience with dog).",2352b7f0e,1,1
1,Old Lady,96,205,0,2,5,0,0,2,2,1,1,1,1,1,0,41401,798c5c2741d631f66b2501b460ce264f,0,Rescued from irresponsible owner who left her in unoccupied house for 2 years. A very lovely dog. Looking for home without cats.,eceb03b88,4,1
1,Onion,24,26,189,1,2,0,0,2,2,1,1,3,1,1,0,41401,bf2624b5fb76f5a7181201802c95c757,0,"Onion is described as a Rottweiler and A Belgian Shepard because his body structure is mainly on a Belgian Shepard but parts of his body aren't. Examples are his paws which are muscular and looks like a Rottweiler's paw. Onion is a good dog, he is like every other pet a family would need. Although there is the fact that he isn't really good with toddlers because he is considered medium in size and might accidentally push one over with his snout by sticking his nose in. He is nosy. He protects you from wild life harm like snakes, though remember after he does kill one, please throw it away asap as it could cause a bad stench or he might eat it, it never happened before but it could. Safety first. In conclusion, Onion is a great house pet, he needs space to venture and wonder as he is an agile dog, that requires exercise by running. He is "" okay "" for a family but not recommended for one that has toddlers unless fences are raised. He is also friendly to other people most of the time, but he still protects you from other wild beasts. We hope that Onion gets a good family so that he can protect and live a good life! Relocated to PAWS Society because of time constrain, please adopt him, I want him to have a good life. Pilmoor Estate, Subang Airport Road, Subang, Selangor, Malaysia. - See more at:",bce2ed853,3,1
1,Oreo,4,76,0,2,1,7,0,2,1,2,2,2,1,1,0,41326,a0a4f02fb6c920a34474533bf5e9d377,0,"Oreo is a white and black puppy that we found on the streets. She was running in the rain and a cait almost hit her. We brought her back to our home and gave her food and shelter. Alas, we can’t keep as we already have a small dog and our house is not suitable for two. She will mature into a decent sized dog and she can guard the house as she is pretty fierce. We can’t spay her as she is still young( around four months old ). She loves to play and gets excited when she sees us. We have taught her how to sit but, she is still working out on how to shake hands. She is loves dog pellets and craves attention. We would love to find her a home. We can’t keep her and she deserves better than this. If you would like to adopt her we can meet you around Shah Alam and Seremban unless you would like to pick her up yourselves. She needs a home. We have no idea what breed she is. She looks like a Dalmatian.",53fba6573,3,1
1,Pepper,48,195,0,2,6,0,0,1,2,1,1,1,1,1,300,41401,9908e9bd253083c2d10ebbfd6913027a,0,"Pepper is a playful and jumpy miniature schnauzer. She is rescued from a breeder and now waiting for a forever home. An adoption fee of rm will be required as her spaying and medical fees. Only to serious adopters as an agreement must be entered into ,as in any event the adopter can no longer keep her, she must be returned to us. And also in any event if we find that the adopter is mistreating or abusing her, we reserve the rights to take her back. Sms for further info. Photos will be uploaded later.",0c228bdd5,0,1
1,Pepper (Maltipoo),6,179,147,2,1,2,7,1,1,1,1,3,1,1,600,41326,da4c6d00911c1efc0b6297341049ba46,0,"Her name is pepper she is about 6 months old. I wish for her to go to a nice home where someone would care for her. I could not care for her because I will be going to Sarawak and my family have a baby to take care of at home. She comes together with everything else we own for her which are: 2 packs of dog food 2 pairs of clothes a pee pan for her to pee and poop on pee pads medical certificate nail clipper hair shaver and many other things which I can't think of at the moment. I am giving her away for a fee for which includes everything she has done so far including her vaccinations which is worth up to ringgit. She has done all 3 vaccinations and have fininshed her medications for heart worm which lasted for 6 months. She's an active happy puppy who loves the outdoors. She's quite scared of other dogs but once she's slowly introduced to them she get excited playing with them. She got along with my female german shepherd very well. She's indoor self trained pup. The moment we brought her in we see where she usually does her business and from there we put her pee pad or pee pan and she continuously goes back to the same place. Smart dog knows simple commands (sit, paw, down) Usually only when there's food around. She love her naps and usually sleeps facing upwards which is quite cute. The fee covers her vaccination (~RM) and adoption fee (RM) I hope we'll find her a good home someone who will really look after her and hopefully keep her indoors. If interested please do not hesitate to contact me (Pauline). She is currently location at Kota Damansara but I am able to bring her back to USJ/Subang Area too if you are living nearby here.",dbd4f79ef,4,1
1,Polar,10,213,0,1,7,0,0,1,2,1,1,2,1,1,0,41401,989ffd6e0338c7e533defe2d1a709110,0,Polar is super enthusiastic and loves the company of humans.,3525855b3,0,1
1,Polo,120,152,0,1,1,2,0,2,1,1,1,1,1,1,0,41401,0035cbe4e442a7d4e622abe56254a387,0,"Polo, min pin, but not the really toy min pin, adopted ten years ago from SPCA. Very fear dog, the protect the owner.",f618c35b8,1,1
1,Pooh Pooh,36,179,0,2,5,0,0,1,1,1,1,1,1,1,0,41325,de010e4c858422cd1ea0f34dbf1e0c8e,0,Pooh Pooh from Penang and now around 3 years old and look for new owner who are pets lover and treat her nicely. For those interested may contact (Mr Ooi) for futher discussion.,79d5a2615,1,1
1,Prince,24,179,0,1,5,0,0,1,1,1,1,3,1,1,600,41326,f7f0e0a9ae5ecbead67330be27682037,0,"The pet is pure tiny poodle, moving to condo so cant take care of her. he is a nice dog and easy to take care of. with the adoption fee, i would be giving away his toys, cage, towel ,a complete set so u dont have to buy anything upon adoption...etc Hope to find her a good and responsible owner~",a7e623e5a,3,1
1,Princess,60,20,0,2,5,0,0,2,1,1,1,1,1,1,0,41326,f5fc418c4989ab5386b1a68f81dc202c,0,"She is well behaved dog, toilet trained and lovely. she is very attached to human than dogs.",e21d09b79,2,1
1,Princess,24,212,0,2,4,0,0,1,2,1,1,1,1,1,300,41401,a52131699bc8ae1a76da9109a968eebe,0,"Hello People! My name is Princess. Princess in name, but not by nature. I'm sweet, adorable, very well behaved and totally awesomely super lovable :-) I'm looking for a new owner (no idea what happen to the previous one) and ready to start a happy forever life with a new family. I'm picturing sharing a family life with lots of hugs, cuddles, pets, plays, treats and the odd pampering with a pedicure and grooming. Please contact my friend Simon if you're serious about providing me a forever home (not like my previous owners!). Looking forward to hearing from you! Love and peace people! Princess.",f665c5189,5,1
