Id,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,AdoptionSpeed
12595,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
12596,2,12,266,0,2,1,7,0,2,1,1,1,1,1,1,120,1
12597,1,48,179,0,2,7,0,0,2,2,3,1,3,1,1,0,0
12598,2,1,266,0,3,3,4,0,2,1,2,2,2,1,4,0,0
12599,2,12,266,0,1,3,0,0,2,1,1,1,2,1,1,0,1
12600,1,2,307,0,2,2,0,0,2,2,3,3,3,1,1,0,1
12601,1,2,307,307,2,2,4,0,2,2,1,1,2,1,1,200,0
12602,2,3,299,0,3,4,6,7,2,1,3,3,3,1,4,0,1
12603,2,2,266,0,1,3,6,0,2,1,2,2,2,1,1,0,1
12604,2,14,266,0,2,1,7,0,2,1,1,1,1,1,1,0,1
12605,1,5,307,0,1,2,5,0,1,1,1,1,1,1,1,10,1
12606,2,2,265,0,2,1,7,0,1,2,2,1,2,3,1,0,0
12607,2,1,265,0,2,5,7,0,2,2,2,2,2,1,1,0,1
12608,1,36,307,218,1,1,7,0,2,1,2,2,1,1,1,0,1
12609,1,36,119,119,1,1,7,0,3,3,1,1,2,1,1,0,0
12610,2,3,266,265,3,1,5,7,2,2,1,1,2,1,2,0,1
12611,2,4,292,246,2,2,5,0,1,1,2,2,2,1,1,0,0
12612,1,9,119,204,1,1,7,0,2,2,1,1,3,1,1,250,1
12613,2,2,265,0,1,4,7,0,3,2,2,1,3,1,1,40,0
12614,1,1,307,307,3,1,5,0,1,1,2,2,2,1,6,0,0
12615,2,4,266,0,3,1,6,7,2,1,2,1,2,1,4,0,0
12616,2,4,266,0,2,1,7,0,2,1,2,2,2,1,1,0,1
12617,1,2,307,0,2,1,2,7,2,1,2,1,2,1,2,0,1
12618,1,16,213,0,2,7,0,0,2,2,1,1,2,1,1,300,0
12619,1,2,307,307,3,2,3,0,2,1,2,1,2,1,2,0,1
12620,1,3,307,0,1,2,5,7,2,1,1,1,2,1,1,0,1
12621,1,120,205,0,1,6,7,0,1,2,3,3,3,1,1,0,1
12622,2,2,254,0,2,1,4,7,2,1,2,1,2,1,1,0,0
12623,1,2,307,307,1,1,0,0,1,1,2,1,2,1,1,0,1
12624,2,3,266,0,2,1,7,0,1,1,1,1,1,1,1,0,1
12625,2,84,280,0,2,2,3,0,2,3,1,1,1,1,1,0,0
12626,2,1,266,266,3,1,6,7,2,1,2,1,3,1,5,0,1
12627,1,18,205,0,2,1,2,7,1,1,1,1,2,1,2,400,0
12628,2,2,265,265,3,1,6,7,1,2,2,2,2,1,3,0,0
12629,2,2,266,0,1,3,0,0,1,1,2,1,2,1,1,50,1
12630,1,9,307,0,2,2,5,0,1,1,1,1,1,1,1,0,1
12631,1,17,307,0,2,4,0,0,3,1,1,1,3,1,1,100,1
12632,2,3,266,0,2,2,7,0,2,1,1,1,2,1,1,50,1
12633,1,36,307,0,2,2,3,4,2,1,3,3,3,1,1,0,1
12634,2,3,265,0,1,7,0,0,1,2,2,1,2,1,1,0,1
12635,2,1,266,0,1,1,7,0,2,1,2,2,2,1,1,15,0
12636,1,2,307,0,2,5,0,0,2,1,1,1,2,1,1,0,1
12637,2,1,283,0,1,5,6,7,2,2,2,2,2,1,1,0,0
12638,1,12,307,0,2,3,4,0,2,1,3,3,3,1,1,0,1
12639,2,1,243,0,2,1,0,0,2,1,2,1,2,1,1,0,0
12640,2,1,266,0,1,1,7,0,2,1,3,3,3,1,1,0,1
12641,1,1,50,0,2,2,0,0,2,1,2,2,2,1,1,0,0
12642,1,3,307,0,3,1,2,5,2,1,2,1,2,1,2,0,1
12643,2,2,265,0,3,1,2,7,2,2,2,1,2,1,3,0,1
12644,1,2,213,307,2,3,5,0,2,2,2,2,2,1,1,0,1
12645,2,3,264,265,1,6,0,0,2,3,2,2,2,1,2,0,1
12646,2,5,265,306,2,1,7,0,1,2,1,1,1,1,1,0,0
12647,2,3,266,0,1,3,0,0,2,2,2,1,2,3,1,0,0
12648,1,2,307,0,2,1,2,0,2,2,1,1,2,1,1,0,1
12649,2,18,265,0,1,5,7,0,2,2,2,2,2,3,1,0,1
12650,2,12,285,0,1,1,7,0,2,2,1,1,2,1,1,0,1
12651,1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,0
12652,2,6,266,0,1,2,5,6,2,1,2,2,3,1,1,0,0
12653,1,2,307,0,1,7,0,0,2,1,1,1,2,1,1,10,0
12654,1,2,307,0,1,3,0,0,2,1,2,1,1,1,1,150,1
12655,2,3,266,0,2,5,6,7,1,1,2,2,2,1,1,0,0
12656,1,1,307,307,2,1,7,0,1,1,2,2,2,1,2,0,0
12657,1,3,307,0,1,1,2,0,2,2,2,2,2,1,1,0,1
12658,1,5,200,307,1,2,3,0,3,1,1,1,1,1,1,200,1
12659,2,3,265,0,1,7,0,0,2,2,2,2,2,1,1,0,0
12660,2,1,266,299,1,3,0,0,1,1,2,1,2,1,1,0,0
12661,2,8,264,306,1,1,7,0,2,3,1,1,1,1,1,0,0
12662,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,0
12663,1,12,307,213,1,1,2,7,2,1,1,1,1,1,1,0,1
12664,1,9,307,0,1,1,7,0,2,1,1,1,1,1,1,0,1
12665,1,1,307,0,2,1,0,0,2,1,2,2,2,1,1,0,1
12666,2,33,266,0,2,2,0,0,2,1,1,1,1,1,1,80,1
12667,1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,0
12668,2,5,266,0,1,1,0,0,2,1,2,1,1,1,1,0,1
12669,2,2,303,265,1,1,2,4,1,2,2,2,2,1,1,0,0
12670,2,5,299,0,2,2,6,0,1,1,2,2,2,1,1,0,0
12671,2,3,266,0,1,1,6,0,1,2,3,3,3,1,1,0,1
12672,2,6,249,0,2,4,7,0,2,1,2,2,2,1,1,0,1
12673,1,24,307,0,2,1,6,7,2,1,1,1,1,1,1,0,1
12674,2,2,265,0,1,6,0,0,2,2,2,1,1,1,1,30,0
12675,2,48,285,0,2,6,0,0,2,3,1,1,3,1,1,300,1
12676,1,12,141,307,2,2,0,0,2,2,1,1,1,1,2,0,1
12677,1,4,173,76,1,1,2,7,2,1,2,2,2,1,1,0,1
12678,1,3,307,0,1,5,0,0,2,1,1,1,2,1,1,0,0
12679,2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,0
12680,1,3,218,0,1,3,5,0,2,1,2,1,2,1,1,0,0
12681,1,1,307,0,3,1,2,0,2,1,2,2,2,1,4,0,0
12682,2,36,274,264,2,1,7,0,2,2,1,1,2,1,1,0,1
12683,1,1,307,307,3,2,7,0,2,2,2,1,2,1,4,0,1
12684,2,16,266,0,1,3,4,0,3,1,1,1,1,1,1,0,0
12685,1,1,307,307,3,2,7,0,2,1,2,2,2,1,3,0,0
12686,1,5,109,307,2,5,0,0,2,2,3,3,3,1,1,0,0
12687,1,2,213,307,1,2,3,0,2,2,2,2,2,1,1,0,1
12688,1,1,307,307,1,1,7,0,2,2,2,1,2,1,1,0,0
12689,1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,1
12690,2,6,266,0,2,1,6,7,2,1,1,1,1,1,1,0,1
12691,1,2,307,0,1,1,5,0,2,1,2,2,2,1,1,0,1
12692,2,6,292,0,3,2,6,7,2,2,1,1,1,1,2,0,0
12693,1,2,307,0,2,1,7,0,2,1,1,1,2,1,4,0,0
12694,2,2,266,0,2,1,2,6,2,1,2,1,2,1,1,50,1
12695,2,10,292,0,3,1,2,7,3,2,2,2,3,1,3,30,0
12696,2,6,266,264,1,4,5,0,2,2,3,1,3,1,1,30,0
12697,1,2,307,0,3,1,2,5,2,1,2,2,2,1,2,0,0
12698,2,0,265,0,1,1,7,0,2,2,2,2,2,2,1,0,0
12699,1,18,75,307,2,1,7,0,1,3,3,3,2,1,1,0,0
12700,2,3,266,0,3,1,0,0,2,1,2,2,2,1,5,0,1
12701,2,72,285,0,2,6,0,0,2,3,1,1,1,1,1,0,0
12702,1,24,119,0,2,6,7,0,3,2,3,3,1,2,1,300,1
12703,1,1,307,0,1,5,0,0,2,1,1,1,1,1,1,0,0
12704,1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,0
12705,1,2,307,0,3,1,2,0,2,1,2,2,2,1,4,0,0
12706,2,2,292,265,1,2,5,6,2,2,2,3,2,1,1,20,0
12707,1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,0,1
12708,1,2,307,0,2,1,2,0,1,1,2,1,2,1,1,0,0
12709,2,4,285,266,1,6,0,0,3,2,2,2,2,1,1,120,1
12710,1,48,205,0,2,2,5,0,1,3,1,1,1,1,1,0,1
12711,2,48,299,0,3,2,3,4,2,2,1,1,1,1,2,0,1
12712,2,24,266,0,1,6,0,0,3,1,1,1,1,1,1,0,1
12713,1,7,109,0,1,3,0,0,3,2,1,1,1,1,1,250,0
12714,2,1,266,0,2,2,6,7,1,1,2,1,2,1,1,0,0
12715,2,1,266,0,2,1,4,7,2,1,2,1,2,1,1,0,0
12716,2,3,265,265,3,1,2,0,2,2,2,2,2,1,2,0,0
12717,2,3,266,264,2,1,2,5,1,2,2,2,2,1,2,100,1
12718,2,3,251,254,3,1,2,7,2,3,2,1,2,1,3,100,0
12719,1,3,141,103,2,1,2,0,2,2,3,1,2,1,1,0,0
12720,1,8,307,0,2,1,0,0,2,1,1,1,1,1,1,0,1
12721,1,2,307,0,2,1,2,7,2,2,1,1,2,1,1,0,0
12722,1,60,307,119,1,1,5,7,2,2,1,1,1,1,1,0,0
12723,1,3,307,307,2,1,2,0,2,2,1,1,2,1,1,0,0
12724,1,5,307,103,2,1,4,0,3,1,1,1,2,1,1,0,0
12725,1,7,307,307,1,1,2,4,2,1,1,1,3,1,1,0,1
12726,1,0,20,0,1,1,2,7,2,1,3,3,3,1,1,0,1
12727,2,1,243,243,3,4,5,7,1,1,2,1,2,1,7,0,0
12728,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0
12729,1,2,20,307,2,1,2,7,2,1,1,1,2,1,1,0,1
12730,2,3,265,0,3,2,5,6,2,2,2,2,2,1,4,0,0
12731,1,0,307,0,1,5,0,0,1,1,2,2,2,1,2,0,0
12732,2,2,266,0,1,6,7,0,2,1,2,1,2,1,1,0,1
12733,1,2,307,0,2,3,0,0,2,2,2,1,2,1,1,0,1
12734,1,10,307,0,2,1,0,0,2,1,1,1,1,1,1,0,1
12735,1,2,307,0,2,2,0,0,2,1,2,1,2,1,8,0,1
12736,1,43,307,0,3,2,0,0,2,1,1,1,1,1,2,0,1
12737,1,108,141,0,1,3,0,0,3,1,2,1,1,1,2,0,1
12738,1,2,307,0,2,2,0,0,2,2,1,2,2,1,1,40,1
12739,1,1,307,0,2,2,5,7,2,2,3,3,3,1,2,0,1
12740,1,2,307,0,2,3,7,0,2,1,2,2,2,1,1,20,0
12741,1,32,109,0,2,3,0,0,3,3,1,1,2,1,1,0,0
12742,2,1,265,0,2,1,2,7,2,2,3,3,3,1,1,0,0
12743,2,2,292,266,2,5,0,0,2,1,1,1,2,1,1,0,0
12744,2,6,266,0,1,1,0,0,2,1,1,1,2,1,1,0,0
12745,1,4,307,75,2,1,2,0,1,2,2,2,2,1,1,0,1
12746,2,1,266,266,1,1,7,0,2,1,2,2,2,1,1,0,0
12747,1,4,103,307,2,1,2,0,2,1,3,3,2,1,1,0,1
12748,2,1,265,0,2,5,0,0,2,2,2,1,2,1,1,0,1
12749,1,17,205,0,1,2,5,7,1,3,2,2,2,1,1,0,0
12750,2,9,266,0,1,4,0,0,3,1,1,1,2,1,1,0,1
12751,1,2,307,0,2,1,0,0,2,1,2,2,2,1,1,0,0
12752,1,24,152,0,2,2,0,0,1,1,3,3,2,2,1,0,0
12753,1,24,179,0,1,2,0,0,1,3,1,1,2,1,1,150,0
12754,2,2,266,0,2,1,7,0,2,1,2,2,2,1,1,0,1
12755,1,1,128,0,2,2,0,0,2,1,2,2,2,1,1,0,0
12756,2,5,266,285,3,1,2,0,1,1,1,1,1,1,2,0,1
12757,1,2,307,0,2,1,2,5,2,1,2,2,2,1,1,0,0
12758,1,1,307,0,1,2,0,0,3,1,2,2,2,1,1,0,0
12759,1,2,307,0,2,2,7,0,2,1,3,3,2,1,1,0,1
12760,2,4,254,266,2,1,3,7,2,1,2,2,2,1,1,0,1
12761,1,4,307,0,1,7,0,0,2,2,1,1,2,1,1,0,1
12762,2,9,266,0,2,6,0,0,2,1,2,3,3,1,1,0,1
12763,1,10,307,0,2,2,3,0,2,2,1,1,2,1,2,0,1
12764,1,7,307,0,2,4,0,0,2,1,2,2,2,1,1,0,1
12765,2,5,266,0,2,7,0,0,2,1,1,1,1,1,1,100,0
12766,1,8,213,307,1,1,0,0,1,3,1,1,1,1,1,200,1
12767,2,2,264,299,1,1,6,7,2,3,2,1,2,1,1,50,0
12768,1,10,307,0,2,2,7,0,2,1,1,1,1,1,1,0,1
12769,2,2,265,0,1,3,0,0,2,2,2,2,2,1,1,0,0
12770,2,4,266,0,2,1,0,0,2,1,1,1,2,1,1,0,0
12771,1,3,307,141,1,2,7,0,2,1,3,3,2,1,1,0,0
12772,2,2,265,0,3,1,4,6,2,2,2,2,2,1,5,0,1
12773,2,5,266,0,1,1,7,0,2,2,2,2,2,1,1,0,0
12774,1,60,205,0,1,5,0,0,1,3,3,3,2,1,1,0,1
12775,1,32,178,0,1,2,4,0,2,2,1,1,1,1,1,0,0
12776,1,8,307,0,2,2,7,0,2,1,1,1,1,1,1,0,0
12777,1,4,307,307,2,7,0,0,3,1,1,1,1,1,1,50,0
12778,2,12,266,0,1,1,0,0,3,1,1,1,1,1,1,0,1
12779,1,1,218,307,2,1,2,0,2,2,1,3,2,1,1,0,1
12780,2,1,266,0,2,1,7,0,2,1,1,1,2,1,1,0,0
12781,1,6,141,307,1,2,0,0,2,1,3,1,1,1,1,8,0
12782,1,1,307,0,2,2,3,5,2,2,2,2,2,1,1,0,0
12783,2,1,265,0,3,1,5,6,2,2,2,2,2,1,2,0,0
12784,2,8,266,0,1,1,5,0,2,1,1,1,1,1,2,0,1
12785,2,1,266,0,1,3,5,0,1,2,2,2,2,1,1,0,0
12786,1,2,307,0,1,1,2,5,2,2,1,1,2,1,1,80,0
12787,2,2,266,0,1,1,2,6,1,1,2,1,2,1,5,0,0
12788,1,15,78,0,2,1,2,0,3,1,1,1,2,1,1,0,0
12789,1,15,78,307,1,1,2,0,2,1,1,1,1,1,1,0,0
12790,1,1,307,0,1,5,0,0,2,2,3,3,2,1,1,0,1
12791,1,1,307,213,3,1,2,0,2,1,2,2,2,1,6,0,0
12792,1,2,307,0,3,1,2,4,2,1,2,2,2,1,20,0,1
12793,2,4,266,0,1,6,0,0,2,1,1,2,2,1,1,0,1
12794,1,1,307,307,2,5,0,0,2,2,2,2,2,1,1,0,0
12795,2,12,266,0,2,5,6,7,1,1,1,1,1,1,1,0,0
12796,1,84,103,307,2,1,2,7,2,1,1,1,1,1,1,0,1
12797,2,6,276,285,2,2,4,7,2,2,1,1,2,1,1,100,0
12798,1,4,307,0,2,1,7,0,2,1,1,1,1,1,1,0,0
12799,1,4,307,307,3,1,2,7,2,1,3,3,3,1,4,0,1
12800,2,12,285,264,1,1,7,0,3,2,1,1,1,1,1,200,1
12801,1,10,218,128,2,2,7,0,1,1,3,3,1,1,1,0,0
12802,1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,0
12803,1,48,103,307,2,1,2,0,3,1,1,1,1,1,1,0,0
12804,1,12,189,307,1,1,2,0,2,2,1,2,1,2,1,0,1
12805,2,1,292,266,2,2,5,0,1,1,2,1,2,1,1,160,0
12806,2,12,266,0,1,6,7,0,2,1,2,1,2,1,1,0,1
12807,2,2,299,266,3,1,7,0,2,1,2,2,2,1,7,0,0
12808,2,1,266,0,2,1,2,7,1,1,2,2,2,1,1,0,0
12809,2,3,266,0,2,1,2,7,1,1,1,1,1,1,1,50,0
12810,2,3,265,0,1,4,7,0,2,2,1,1,2,1,1,0,0
12811,1,3,307,307,3,2,0,0,2,1,1,2,2,1,5,0,1
12812,1,4,307,0,2,1,6,0,2,1,1,1,1,1,1,0,1
12813,1,3,307,307,1,1,2,0,2,2,1,1,2,1,1,0,0
12814,1,36,307,0,2,2,0,0,2,1,1,1,1,1,1,0,1
12815,1,24,141,307,2,2,7,0,2,2,1,1,1,1,2,0,0
12816,2,3,265,0,3,3,7,0,2,2,2,2,2,1,2,0,1
12817,1,1,307,0,2,2,6,7,2,1,2,1,2,1,1,0,0
12818,2,4,266,0,1,1,7,0,1,1,1,1,2,1,1,0,0
12819,1,12,307,0,2,2,0,0,2,2,1,1,1,1,1,0,0
12820,2,28,266,0,1,3,0,0,2,1,2,2,2,1,1,0,0
12821,1,36,307,0,2,2,3,4,2,1,3,3,3,2,1,0,1
12822,2,12,266,0,2,1,7,0,2,2,1,2,1,1,1,0,1
12823,1,8,307,0,2,5,0,0,1,1,1,1,1,1,1,0,1
12824,1,1,307,0,3,2,4,7,2,1,2,2,2,1,4,0,0
12825,2,60,292,265,1,1,5,0,3,2,1,1,1,1,1,160,1
12826,1,12,189,0,2,1,2,0,2,1,3,3,3,1,1,0,1
12827,1,2,307,0,3,1,2,5,2,1,1,1,2,1,5,0,1
12828,1,1,307,0,1,1,2,0,2,2,1,1,2,1,1,0,0
12829,1,7,103,307,1,2,7,0,3,2,1,1,2,1,1,0,0
12830,1,1,307,0,2,1,0,0,2,1,2,2,2,1,5,0,1
12831,1,2,307,307,2,1,2,5,1,1,2,2,2,1,2,0,0
12832,2,2,299,0,3,1,6,0,2,1,1,1,2,1,2,0,1
12833,2,1,241,241,1,2,3,7,1,2,2,2,2,1,1,0,0
12834,2,6,266,0,2,3,4,0,2,1,1,1,1,1,1,0,1
12835,1,9,307,0,1,1,2,0,2,1,2,2,1,1,1,0,1
12836,1,2,307,0,1,2,3,0,2,1,2,2,2,1,1,0,1
12837,2,3,266,0,2,5,6,0,2,1,2,1,2,1,1,0,0
12838,2,2,265,0,3,1,6,7,1,2,2,2,2,1,3,0,0
12839,2,3,266,266,2,1,0,0,1,2,2,1,2,1,1,0,1
12840,1,12,307,307,2,2,7,0,2,1,1,1,1,1,1,0,1
12841,2,2,266,0,3,1,7,0,1,1,3,3,3,1,2,0,0
12842,2,4,266,0,1,3,0,0,2,1,3,3,2,1,1,50,1
12843,1,0,56,72,1,1,2,7,1,2,2,2,2,1,1,250,1
12844,1,60,205,205,2,2,7,0,1,1,1,1,2,1,1,300,0
12845,2,4,266,0,2,2,7,0,2,1,1,1,2,1,1,0,1
12846,1,36,109,109,2,2,5,0,3,3,3,1,3,1,1,0,0
12847,1,3,307,0,2,1,7,0,2,2,1,1,2,1,2,0,0
12848,2,9,285,265,1,3,4,0,2,2,2,1,2,1,1,0,0
12849,1,27,307,0,2,2,7,0,2,1,1,1,1,1,1,0,1
12850,1,1,307,0,1,1,0,0,2,1,2,2,2,1,1,0,1
12851,1,1,218,307,2,5,7,0,2,1,2,1,2,1,1,0,1
12852,2,10,289,0,2,1,6,7,1,1,3,1,2,1,3,50,0
12853,2,2,265,0,1,1,7,0,1,2,2,2,2,1,1,0,0
12854,2,12,265,265,1,4,7,0,2,2,1,2,2,1,1,0,1
12855,1,212,307,0,2,7,0,0,2,1,3,3,2,1,1,0,1
12856,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,0
12857,2,6,266,0,2,6,7,0,2,1,3,3,3,1,1,0,0
12858,2,3,266,266,1,1,0,0,2,1,2,2,2,1,1,0,1
12859,2,3,265,0,1,1,7,0,1,2,2,1,2,1,1,0,1
12860,2,1,265,265,2,2,5,7,1,2,2,2,2,1,1,30,1
12861,2,30,266,0,1,6,7,0,2,1,1,1,1,1,1,0,1
12862,2,1,266,0,1,6,7,0,1,1,2,1,2,1,1,0,1
12863,2,3,266,266,1,4,6,7,2,1,2,1,2,1,1,30,1
12864,2,30,266,0,2,3,0,0,2,1,1,1,1,1,1,0,0
12865,1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,0
12866,2,6,254,0,2,1,2,0,2,1,2,1,1,1,1,0,1
12867,1,24,141,307,2,2,3,0,3,1,2,2,2,1,1,0,1
12868,1,1,307,307,3,1,2,7,2,1,2,2,2,1,8,0,0
12869,1,13,307,0,1,1,2,3,3,3,1,1,3,1,1,0,1
12870,2,17,266,0,3,6,0,0,2,1,1,1,1,1,2,0,0
12871,1,2,307,0,1,4,0,0,2,1,2,2,2,1,1,20,1
12872,1,24,20,307,1,2,7,0,2,1,3,3,2,1,1,0,1
12873,1,15,307,0,1,2,0,0,2,1,1,1,1,1,1,0,1
12874,1,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,0
12875,2,1,299,0,3,1,2,6,1,1,2,2,2,1,2,0,0
12876,2,2,266,0,2,1,7,0,2,1,2,3,2,1,1,0,0
12877,2,2,266,266,2,1,6,7,1,1,2,2,2,1,3,0,0
12878,1,2,307,0,3,1,2,0,2,1,2,1,2,1,5,0,1
12879,1,36,78,307,2,1,2,7,2,1,1,1,1,1,1,0,1
12880,1,18,307,0,1,1,2,0,2,1,1,1,1,1,1,300,1
12881,2,2,266,0,1,1,7,0,2,1,1,1,2,1,1,0,1
12882,2,5,266,0,1,4,7,0,1,1,2,2,2,1,1,0,0
12883,1,2,307,0,1,2,3,7,2,1,2,1,2,1,1,0,0
12884,1,46,109,0,1,3,4,5,3,2,1,1,2,1,1,0,0
12885,2,48,266,0,2,6,0,0,2,1,1,1,1,1,1,0,1
12886,2,3,266,0,3,4,6,7,2,1,2,1,2,1,5,30,1
12887,2,2,303,266,2,1,2,0,1,1,2,1,2,1,1,0,0
12888,1,14,307,0,2,2,3,5,1,1,1,1,1,1,1,0,1
12889,1,1,307,0,2,1,2,0,2,1,1,1,2,1,1,0,0
12890,2,21,283,0,3,1,4,0,2,1,1,1,1,1,2,0,1
12891,1,3,307,0,1,1,7,0,2,1,1,1,2,1,1,0,1
12892,2,2,265,0,2,1,7,0,2,2,2,2,2,1,1,0,0
12893,2,10,285,0,1,2,5,0,3,3,1,1,2,1,1,100,0
12894,1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,1
12895,2,7,265,0,2,1,7,0,3,2,1,1,2,1,1,0,1
12896,1,14,307,0,2,1,2,0,2,1,1,1,2,1,1,0,1
12897,2,4,297,0,2,1,2,3,2,2,2,2,2,1,2,0,0
12898,2,12,292,265,3,1,2,5,2,2,1,1,1,1,4,0,0
12899,2,1,265,0,3,1,2,7,1,2,2,2,2,1,4,0,0
12900,2,2,266,0,3,3,6,0,1,1,2,2,2,1,2,0,0
12901,1,2,307,0,2,2,7,0,2,1,2,1,2,1,1,0,1
12902,2,0,265,0,2,1,4,6,2,2,2,1,2,1,2,0,1
12903,1,6,109,307,1,2,0,0,2,2,3,3,3,1,1,0,1
12904,1,24,307,0,2,1,2,0,2,1,1,1,1,1,1,0,1
12905,1,84,19,0,2,2,7,0,2,1,1,1,1,1,1,0,1
12906,1,1,307,0,2,1,6,0,2,1,2,2,2,1,1,0,1
12907,2,4,285,266,1,4,0,0,2,1,2,2,2,1,1,100,0
12908,1,7,141,307,2,7,0,0,2,1,1,1,1,1,1,0,1
12909,2,2,266,247,3,2,6,7,1,1,2,2,2,1,4,0,0
12910,2,2,292,265,1,5,6,7,2,2,2,1,2,1,1,0,0
12911,1,2,307,0,2,2,5,0,2,1,2,1,2,1,1,0,0
12912,2,24,254,0,2,1,2,6,2,1,1,1,1,2,1,0,1
12913,2,1,266,0,1,1,6,0,2,1,2,1,2,1,1,50,0
12914,1,3,141,307,1,1,7,0,2,2,1,1,2,1,1,0,0
12915,1,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,0
12916,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,0
12917,1,19,307,218,1,1,2,0,2,1,1,1,2,1,1,0,1
12918,1,1,307,307,3,1,2,3,3,1,1,1,2,1,7,0,1
12919,2,4,266,0,1,1,7,0,2,1,2,1,2,1,2,0,0
12920,2,4,266,0,1,1,7,0,2,2,2,2,2,1,1,0,0
12921,1,72,141,307,2,3,4,0,2,1,1,1,1,1,1,0,1
12922,2,1,266,0,1,3,7,0,1,1,2,1,2,1,1,0,0
12923,2,4,266,0,1,1,4,6,2,1,2,2,2,1,1,0,0
12924,1,12,307,0,1,1,0,0,2,1,1,1,2,1,1,0,1
12925,2,3,266,0,2,3,6,7,2,2,2,2,2,1,2,0,0
12926,2,3,266,0,2,2,6,0,1,1,3,1,3,1,1,30,0
12927,1,10,128,0,1,7,0,0,2,2,1,1,2,1,1,0,1
12928,2,30,302,266,2,2,3,5,2,1,1,1,1,1,1,10,0
12929,2,3,266,0,2,4,7,0,2,1,1,1,1,1,1,0,0
12930,2,2,266,0,2,6,7,0,2,1,2,1,2,1,1,0,1
12931,1,1,307,0,1,1,2,0,2,1,2,2,2,1,1,0,0
12932,1,3,307,0,2,1,2,7,1,1,2,2,2,1,1,0,1
12933,1,4,307,0,1,2,0,0,2,2,1,1,2,1,1,350,0
12934,2,24,264,0,2,6,0,0,2,2,3,1,2,1,1,0,1
12935,2,8,266,0,1,6,7,0,2,2,1,1,2,1,1,150,1
12936,2,36,266,0,2,1,0,0,1,1,1,1,1,1,1,0,0
12937,1,72,128,0,1,2,7,0,2,1,1,1,1,1,1,250,1
12938,1,2,218,307,2,1,2,7,2,1,2,2,2,1,3,0,0
12939,1,3,307,0,2,2,3,5,2,1,2,1,2,1,1,0,0
12940,2,2,266,247,1,2,6,0,1,1,2,2,2,1,1,0,0
12941,1,1,307,0,1,2,0,0,1,1,2,2,2,1,1,0,0
12942,2,2,265,264,1,1,2,7,2,2,3,1,2,1,2,0,0
12943,2,2,266,0,1,1,0,0,2,1,2,2,2,1,1,0,0
12944,1,5,307,0,1,1,7,0,2,2,1,2,2,1,1,0,1
12945,2,1,300,0,3,1,6,7,1,1,2,2,2,1,3,0,0
12946,2,2,266,0,1,5,7,0,2,1,2,1,2,1,1,0,0
12947,1,120,152,0,1,1,2,0,1,1,1,1,2,1,1,0,0
12948,2,36,266,266,2,2,5,6,2,1,1,1,1,1,1,0,0
12949,1,3,307,0,3,1,2,5,2,2,3,3,2,1,4,0,0
12950,2,4,299,0,1,1,2,0,1,1,1,1,2,1,1,200,1
12951,2,4,265,0,3,1,5,0,1,2,1,1,2,1,3,0,1
12952,2,12,251,285,1,1,6,0,3,2,3,3,3,1,1,0,0
12953,2,24,266,299,2,1,2,6,2,1,1,1,1,1,1,160,1
12954,1,12,307,0,1,5,0,0,2,1,2,1,1,1,1,0,0
12955,1,12,307,0,1,2,5,0,2,2,3,3,3,1,1,0,0
12956,2,1,265,266,2,3,7,0,1,2,2,2,2,1,1,0,0
12957,2,21,266,0,1,1,7,0,2,1,1,1,1,1,1,0,0
12958,1,6,307,0,2,5,0,0,2,1,1,1,2,1,1,0,1
12959,2,1,266,0,3,1,3,6,1,1,2,2,2,1,4,0,0
12960,2,5,265,0,1,2,4,7,2,2,3,3,3,1,3,0,1
12961,1,1,307,0,2,1,7,0,2,1,2,2,2,1,1,0,0
12962,2,3,265,0,2,2,7,0,2,2,2,2,2,1,1,0,0
12963,2,3,265,292,3,7,0,0,1,2,1,1,1,1,2,0,1
12964,1,7,307,307,2,2,0,0,2,2,1,1,1,1,1,0,0
12965,2,2,265,0,2,2,0,0,3,2,2,1,3,1,1,0,0
12966,2,3,265,0,2,1,7,0,1,1,2,2,2,1,1,0,1
12967,2,1,299,0,2,6,0,0,2,1,2,1,2,1,1,0,0
12968,1,1,218,307,1,2,0,0,2,1,2,1,2,1,1,0,0
12969,1,12,307,0,1,1,2,0,3,1,3,3,2,1,1,0,1
12970,1,1,307,0,2,1,2,6,2,2,2,2,2,1,2,0,0
